click,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,day_0,day_1,day_2,day_3,day_4,day_5,day_6,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
0,345995,259883,138225,624751,372431,350208,458689,836955,725226,96130,763844,259883,564428,190209,248116,986963,962167,702779,479378,383751,943842,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,259883,882473,986835,372431,350208,458689,836955,725226,398202,705088,259883,564428,527943,248116,986963,161761,631216,939892,103976,991672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,345995,259883,98850,978909,372431,350208,458689,836955,725226,723211,634586,259883,564428,716401,248116,986963,681505,564428,939892,383751,49415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,593007,535383,261803,725226,112181,743733,259883,631216,147320,248116,986963,987033,702779,939892,800694,943842,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,334905,210047,259883,564428,801156,248116,986963,66602,564428,282545,328281,224261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,920471,464443,259883,564428,731521,248116,986963,66602,564428,282545,849033,224261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,593007,535383,261803,725226,112181,716201,259883,564428,147320,248116,986963,987033,702779,939892,800694,943842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,684974,922421,318934,725226,506765,319966,259883,631216,519688,248116,986963,967170,564428,869051,70588,922524,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,969055,851609,259883,564428,348458,248116,986963,230793,564428,479378,328281,49415,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,131356,615971,326240,350208,458689,836955,725226,27322,354895,259883,564428,478920,248116,986963,796845,631216,282545,328281,2827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,462940,845683,318934,725226,186189,771017,259883,702779,77503,248116,986963,121569,259883,485783,125425,203171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,837459,79269,259883,564428,460120,248116,986963,681595,564428,282545,328281,482124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,345995,259883,246871,143941,372431,350208,458689,836955,725226,203488,292584,259883,564428,147320,248116,986963,987033,702779,939892,328281,943842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,968647,595373,372431,350208,458689,836955,725226,868634,835779,259883,564428,403286,248116,986963,386435,702779,479378,37416,943842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,345995,564428,429460,964007,815315,179155,880694,318934,725226,400420,958307,259883,564428,283633,248116,986963,142774,631216,282545,103976,108916,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,351888,259883,429460,964007,815315,943181,458689,318934,975911,558145,292584,905210,702779,860315,248116,986963,480074,564428,438449,328281,974043,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,276344,971226,974780,51026,360462,141179,259883,564428,898368,248116,986963,690563,702779,939892,328281,943842,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,72898,656276,259883,564428,410377,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,646109,649415,326240,350208,458689,836955,725226,820798,104612,259883,564428,898368,248116,986963,489959,702779,939892,328281,943842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,593007,535383,261803,725226,945008,571007,259883,564428,66376,248116,986963,25652,564428,869051,328281,49415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,423728,887100,974780,8116,28074,745855,259883,564428,527943,248116,986963,529564,631216,939892,103976,991672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,492723,779229,259883,564428,383076,248116,986963,66602,564428,282545,849033,224261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,345995,564428,429460,964007,815315,423728,535383,318934,725226,420839,292584,259883,564428,527943,248116,986963,294151,631216,939892,328281,991672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,793435,763844,259883,564428,387640,248116,986963,681505,564428,282545,328281,49415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,345995,564428,646109,649415,372431,350208,458689,836955,725226,190076,915221,259883,564428,211937,248116,986963,69926,702779,939892,858116,943842,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,259883,98850,109852,372431,350208,458689,836955,725226,723211,4811,259883,564428,436199,248116,986963,50602,564428,282545,383751,49415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,345995,564428,361207,702644,326240,350208,458689,836955,725226,222980,877881,259883,564428,76326,1919,515431,777868,631216,939892,328281,218808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,345995,564428,198180,123979,372431,350208,458689,836955,725226,87054,613461,259883,564428,243558,248116,986963,690563,702779,939892,328281,943842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,173794,564428,130705,665531,815315,350208,458689,836955,654305,650437,598562,564428,564428,511684,248116,986963,644268,631216,479378,233049,943842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173794,564428,891700,746571,815315,350208,458689,836955,400475,422279,430523,564428,564428,912620,1919,986963,172408,564428,479378,328281,107673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,259883,511202,888879,372431,350208,458689,836955,725226,38665,377282,259883,564428,12595,248116,986963,840591,564428,282545,328281,340735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,198180,123979,600807,350208,458689,836955,725226,189025,252913,259883,564428,12595,248116,986963,840591,564428,282545,328281,340735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,361207,702644,326240,350208,458689,836955,725226,222980,881788,259883,564428,76326,1919,515431,777868,631216,939892,328281,218808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,943181,733580,318934,975911,793484,292584,259883,564428,367762,248116,986963,753480,702779,282545,328281,974043,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,744233,921716,259883,564428,782431,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,345995,564428,170155,780221,326240,350208,458689,836955,725226,293611,429140,259883,564428,639729,248116,986963,962167,702779,479378,368037,943842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,173794,564428,429460,964007,815315,986946,458689,836955,853881,901965,272755,564428,564428,90277,248116,986963,554939,631216,30617,328281,17961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,324918,437373,259883,564428,336367,248116,986963,66602,564428,282545,849033,49415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,259883,170155,583387,326240,350208,458689,836955,725226,898131,759632,259883,564428,190209,248116,986963,962167,702779,479378,383751,943842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,173794,564428,447203,746571,815315,350208,458689,836955,748270,237012,880039,564428,564428,354940,248116,986963,651277,631216,12606,328281,546470,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,646109,649415,372431,350208,458689,836955,725226,280416,705088,259883,564428,433586,248116,986963,344413,702779,282545,864016,974043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,615344,535383,158179,162310,969514,506731,259883,564428,427896,248116,986963,152431,702779,939892,328281,943842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,345995,564428,361207,702644,326240,350208,458689,836955,725226,752482,759632,259883,564428,76326,1919,515431,777868,631216,939892,929369,218808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,593007,535383,318934,725226,467979,985716,259883,564428,842173,248116,986963,987033,702779,939892,328281,943842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,646109,649415,372431,350208,458689,836955,725226,621672,389930,259883,564428,290466,248116,986963,922170,564428,870086,383751,974043,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,273353,563484,119901,350208,458689,836955,725226,575865,979103,259883,564428,83114,248116,986963,50868,564428,282545,328281,224261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,615344,535383,158179,725226,783678,351674,259883,631216,427896,248116,986963,152431,702779,939892,328281,943842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,87027,805849,318934,725226,355866,783102,259883,564428,475835,248116,986963,528560,702779,869051,684462,447190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,533365,102268,259883,564428,842450,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,345995,564428,130047,127754,695021,350208,458689,836955,725226,16180,377282,259883,564428,367762,248116,986963,753480,702779,282545,328281,387618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,324918,851609,259883,564428,348458,248116,986963,681505,564428,282545,328281,49415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,345995,564428,579086,702644,326240,350208,458689,836955,725226,607986,141179,259883,564428,928881,1919,515431,148529,631216,939892,924287,218808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,189609,210047,259883,564428,801156,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,365507,826509,318934,725226,415305,502051,259883,564428,519688,248116,986963,967170,564428,869051,70588,922524,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,216108,256350,259883,564428,256528,248116,986963,681595,564428,282545,328281,482124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,345995,564428,429460,964007,815315,423728,887100,318934,725226,936351,426734,259883,564428,52569,248116,986963,962262,564428,903541,328281,3932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,849498,832114,372431,350208,458689,836955,725226,161403,877881,259883,564428,286995,248116,986963,436927,564428,479378,233049,107673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,345995,259883,532940,986835,372431,350208,458689,836955,725226,984296,308825,259883,564428,912281,248116,986963,366457,702779,623732,789176,460151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,195965,718810,372431,350208,458689,836955,725226,740846,446227,259883,564428,860684,248116,986963,50602,564428,282545,328281,49415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,345995,564428,429460,964007,815315,423728,887100,318934,621238,85627,406206,259883,564428,292394,248116,986963,262435,702779,828968,328281,425002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,345995,564428,429460,964007,815315,593007,535383,261803,725226,467979,79269,259883,564428,682048,248116,986963,317497,702779,939892,328281,943842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,423728,887100,318934,725226,523956,98953,259883,564428,702958,248116,986963,161761,631216,939892,103976,991672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,345995,564428,429460,964007,815315,961037,535383,261803,725226,843978,531925,259883,564428,501013,248116,986963,30085,564428,939892,328281,340735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,970289,779229,259883,564428,103213,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,598886,535383,318934,725226,640100,715347,259883,564428,162847,248116,986963,547279,564428,903541,328281,3932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,345995,259883,246871,143941,372431,350208,458689,836955,725226,729258,292584,259883,564428,147320,248116,986963,320363,702779,939892,328281,943842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,367737,473218,259883,564428,22521,248116,986963,66602,564428,282545,328281,224261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,708186,763844,259883,564428,700524,248116,986963,681505,564428,282545,328281,49415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,345995,564428,29088,364898,196941,350208,458689,836955,725226,575015,656712,259883,631216,138036,248116,986963,6924,259883,636769,74681,482124,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,423728,887100,318934,725226,359255,426734,259883,564428,52569,248116,986963,161761,631216,939892,328281,3932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,508652,535383,318934,725226,347620,377282,259883,564428,730554,248116,986963,435684,631216,479378,494945,943842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,345995,259883,882473,986835,372431,350208,458689,836955,725226,203488,295474,259883,564428,949119,248116,986963,215368,702779,939892,328281,943842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,994346,535383,318934,725226,21506,759632,259883,564428,359168,248116,986963,527750,702779,218808,533678,957983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,259883,645302,560584,608493,350208,458689,836955,725226,113942,393311,259883,564428,898368,248116,986963,489959,702779,939892,328281,943842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,423728,887100,318934,725226,523956,207380,259883,564428,480373,248116,986963,681896,702779,939892,328281,943842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,259883,300228,583387,326240,350208,458689,836955,725226,898131,759632,259883,564428,190209,248116,986963,962167,702779,479378,383751,943842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,345995,564428,129735,702644,326240,350208,458689,836955,725226,542149,29028,259883,564428,388812,1919,515431,754242,631216,282545,314736,943842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,345995,259883,882473,986835,372431,350208,458689,836955,725226,707081,147644,259883,564428,676083,803942,807057,757669,702779,282545,328281,943842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,259883,36999,966117,372431,350208,458689,836955,725226,745292,65249,259883,564428,290466,248116,986963,922170,564428,939892,383751,49415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,854912,733580,318934,99981,362526,501858,259883,564428,855137,248116,986963,395602,631216,939892,328281,17961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,568315,6139,259883,564428,814173,248116,986963,230793,564428,479378,328281,49415,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,405666,79269,259883,564428,859350,248116,986963,66602,564428,282545,328281,224261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,593007,535383,261803,725226,239847,921716,259883,564428,176281,248116,986963,25652,564428,869051,328281,49415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,345995,564428,361207,702644,326240,350208,458689,836955,725226,909760,102268,259883,564428,76326,1919,515431,777868,631216,939892,328281,218808,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,423728,887100,318934,725226,523956,985716,259883,564428,243558,248116,986963,690563,631216,939892,328281,943842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,462940,845683,318934,725226,654919,771017,259883,702779,77503,248116,986963,121569,259883,485783,802837,203171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,900485,535383,158179,725226,927597,79269,259883,564428,939936,248116,986963,294151,631216,939892,328281,991672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,259883,882473,986835,372431,350208,458689,836955,725226,779392,295474,259883,564428,949119,248116,986963,215368,702779,939892,328281,943842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,345995,564428,246871,143941,372431,350208,458689,836955,725226,697535,968867,259883,564428,418852,248116,986963,405620,564428,282545,328281,49415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,345995,259883,882473,986835,372431,350208,458689,836955,725226,872892,791569,259883,564428,527943,248116,986963,161761,631216,939892,328281,991672,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,721269,113616,196941,350208,458689,836955,725226,36499,266837,259883,564428,457588,248116,986963,394758,564428,282545,328281,340735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,259883,195965,718810,372431,350208,458689,836955,725226,22132,953763,259883,564428,860684,248116,986963,602229,564428,972575,314736,391079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,255221,495064,259883,564428,782431,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,717911,535383,974780,226272,273825,377282,259883,631216,367762,248116,986963,753480,702779,282545,328281,387618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,259883,246871,143941,372431,350208,458689,836955,725226,9932,79269,259883,564428,124686,248116,986963,320363,631216,452946,328281,218808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,345995,564428,266726,643967,196941,350208,458689,836955,725226,109329,377282,259883,564428,354940,248116,986963,651277,631216,12606,328281,546470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,345995,259883,882473,986835,372431,350208,458689,836955,725226,172510,563821,259883,564428,702958,248116,986963,690563,702779,939892,328281,943842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,345995,564428,429460,964007,815315,994346,535383,318934,725226,31831,759632,259883,564428,359168,248116,986963,527750,702779,218808,328281,957983,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,585620,957157,318934,725226,519563,126281,259883,564428,611336,248116,986963,986134,702779,549844,70588,460151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,345995,259883,246871,143941,372431,350208,458689,836955,725226,353785,141179,259883,564428,194276,248116,986963,320363,631216,452946,328281,218808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,969055,464443,259883,564428,731521,248116,986963,681505,564428,282545,328281,49415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,345995,259883,138225,624751,372431,350208,458689,836955,725226,636854,568070,259883,564428,573350,248116,986963,602229,564428,978308,314736,391079,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,289018,800229,326240,350208,458689,836955,725226,707243,991208,259883,564428,286995,248116,986963,436927,564428,479378,383751,107673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,653919,292263,119901,350208,458689,836955,725226,764338,759632,259883,564428,641393,248116,986963,962764,702779,779763,383751,943842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,462940,845683,318934,725226,37952,335399,259883,702779,77503,248116,986963,121569,259883,485783,118285,203171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173794,564428,346354,300372,815315,350208,458689,836955,234787,731522,889286,564428,564428,162413,803942,807057,30085,564428,939892,328281,340735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,345995,564428,429460,964007,815315,857983,535383,318934,699221,843978,531925,259883,631216,501013,248116,986963,30085,564428,939892,328281,340735,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,375182,634586,259883,631216,782431,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
