id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1.74560252152894E+019,0,14102718,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4113c997,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23
8.91497598012462E+018,0,14102619,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,b8ea0cac,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
6.36847801974802E+018,0,14102223,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3265f751,3937b3bf,1,0,21883,320,50,2526,0,35,100074,221
6.90652603672643E+018,0,14102218,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,2cfccde9,3341293f,04f5b394,1,0,1037,320,50,178,3,1327,100148,15
1.73271549801165E+019,0,14102205,1005,0,85f751fd,c4e18dd6,50e219e0,aea4184a,2347f47a,0f2161f8,a99f214a,9a6b4fa2,2891f384,1,0,21790,320,50,2513,3,35,-1,68
8.25197366695324E+018,0,14102118,1007,0,85f751fd,c4e18dd6,50e219e0,55b52f7b,2022d54e,a3c42688,9f2e01b1,7e757091,bf065d42,1,0,21747,320,50,2504,3,41,100160,111
4.47186480822923E+017,0,14102607,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,7fdfb1a1,e1eae715,1,3,21189,320,50,2424,1,161,100193,71
1.61858645244595E+019,0,14102308,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,99e31af7,76dc4769,1,0,16208,320,50,1800,3,167,-1,23
2.54236293469702E+018,0,14102218,1010,1,85f751fd,c4e18dd6,50e219e0,b7f64446,7801e8d9,0f2161f8,e635ff4b,36804a51,42a5d6ce,4,0,21821,320,50,2441,0,169,100162,91
1.43065285385194E+019,0,14102315,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,5f6b0377,e99c4df5,5db079b5,1,2,15702,320,50,1722,0,35,-1,79
9.63084098874336E+018,0,14102809,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c5b83662,78d9bd10,1,0,23144,320,50,2665,0,35,-1,221
5.30288997824368E+017,1,14102402,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,adcd2407,5db079b5,1,2,15705,320,50,1722,0,35,-1,79
5.84841000491396E+018,0,14102612,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7ef2db38,fbec56bc,1,0,15704,320,50,1722,0,35,-1,79
2.17650617742578E+017,0,14102410,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,efe9c5cb,0eb711ec,1,0,16208,320,50,1800,3,167,100075,23
7.07732651032994E+018,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,eced94df,2891f384,1,2,23738,320,50,2676,0,299,100176,221
8.9044841280265E+018,0,14103020,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,277cebc5,8a4875bd,1,0,15699,320,50,1722,0,35,100083,79
1.78248336580147E+019,0,14102717,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,36560cf3,6332421a,1,0,20108,320,50,2299,2,1327,-1,52
3.23640012293786E+018,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,20d3b6f6,d787e91b,1,0,23866,320,50,2736,3,33,-1,246
1.79771862510727E+019,0,14102212,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,00565ab8,86030d43,1,0,20215,320,50,2316,0,167,100075,16
1.4001692064351E+019,0,14102811,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d472fd56,be6db1d7,1,0,22683,320,50,2528,0,39,100077,221
1.44765922377053E+018,0,14102821,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,9ee5b058,e1eae715,1,3,21191,320,50,2424,1,161,100190,71
1.28786575435057E+019,0,14102115,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c8ffca46,8a4875bd,1,0,21763,320,50,2502,0,35,-1,221
1.51818205657021E+019,0,14102612,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,77600dcf,816484ae,1,0,20312,320,50,1780,0,1711,100077,48
3.17744810478484E+018,1,14102513,1005,1,3281baa7,61eac15d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1d36c4d5,c1ca696e,1,0,19951,320,50,1528,3,39,-1,23
5.95187751327817E+018,0,14102903,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,0d4f74e7,160b211b,1,0,23221,320,50,2676,0,35,-1,221
7.16093057887803E+018,1,14102902,1002,0,5b787406,f3ca2e42,50e219e0,ecad2386,7801e8d9,07d7df22,38ef7c55,d32139d2,e27ae37e,0,0,23438,320,50,2684,2,1327,-1,52
5.81277395776357E+018,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,a7ae052e,2347f47a,f95efa07,a99f214a,698570fd,1f5fd4f9,1,0,21664,320,50,2492,3,35,-1,43
8.76056473947163E+018,0,14102201,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,70133a1c,8587457d,1,0,19015,300,250,2162,2,39,-1,33
1.6562046584969E+019,0,14102312,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,a5bce124,1,0,20108,320,50,2299,2,1063,-1,52
4.3853853672143E+018,0,14102522,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,173be26e,054c8edf,1,3,21191,320,50,2424,1,161,100189,71
1.54202599915453E+019,0,14102119,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,db2f9acd,b7e932e7,1,0,17026,320,50,1932,3,171,100191,71
5.45808691970084E+018,0,14102717,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,38518885,421872ab,1,0,19772,320,50,2227,0,935,100081,48
1.06743839046903E+019,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,388b2b19,75718a7f,c6263d8a,1,0,23441,320,50,2685,1,33,-1,212
1.06298633239898E+019,0,14102500,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5bba872b,d6e0e6ff,1,0,15701,320,50,1722,0,35,100084,79
4.39962208397782E+018,1,14102821,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d81f43df,49ea3580,1,0,22916,320,50,2617,0,35,-1,51
2.41124426673093E+018,0,14102412,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,a017e9f2,2ec72c61,d787e91b,1,2,377,320,50,112,3,1319,-1,15
9.21629934107223E+018,1,14102210,1005,0,f9ec1297,87ee0e1e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d159174b,9b0f71c2,1,0,16920,320,50,1899,0,431,100075,117
1.08285679623581E+019,1,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,2c6940c8,ff4afa26,7abbbd5c,1,0,21654,320,50,2489,1,547,-1,51
1.37728886691456E+018,0,14102217,1005,0,ffcff165,daddcd03,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,73a777e5,1bd6348d,1,0,17239,320,50,1973,3,39,-1,23
1.50793603055286E+019,0,14102109,1005,0,74fb2abe,7482f058,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,237a9129,d7bc6ccb,1,0,20387,320,50,2338,0,35,-1,79
1.63350310912171E+019,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,f203adcc,8f1db0bc,1,2,21768,320,50,2506,0,35,-1,157
1.26358135296073E+019,1,14102113,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fe8a20ab,1ccc7835,1,0,4687,320,50,423,2,39,100148,32
4.46634300577643E+018,0,14102800,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,53dccecd,f87e93a5,1,0,15701,320,50,1722,0,35,100084,79
2.84216186133302E+017,0,14102301,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,8a014cbb,43a30462,1,0,15705,320,50,1722,0,35,-1,79
9.97001829234161E+018,0,14102305,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,bf2e194a,1ccc7835,1,0,22109,320,50,2546,2,35,-1,13
3.52975789107192E+018,0,14103014,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3f4a6187,76dc4769,1,0,8330,320,50,761,3,175,100077,23
1.25481519156627E+019,0,14102308,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,64372214,86030d43,1,0,20251,320,50,2323,0,687,100081,48
1.37866037247085E+019,0,14102808,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b7adac7c,8a4875bd,1,0,21869,320,50,2524,0,35,-1,221
1.39630247554815E+019,1,14102105,1005,0,f291742b,73123598,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0c9bd832,977a2929,1,2,21647,320,50,2487,1,547,100130,51
4.25245372167705E+018,0,14102522,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,541fb279,e1eae715,1,3,21189,320,50,2424,1,161,100189,71
3.49619254413434E+018,0,14102109,1005,0,7294ea0f,863fa89d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ca6d5a9c,597f7364,1,0,19251,320,50,2201,3,35,-1,43
1.64952559770951E+019,0,14102311,1005,1,85f751fd,c4e18dd6,50e219e0,1c4c71ef,2347f47a,0f2161f8,40daacb1,dd6b6b8c,1f0bc64f,1,0,20476,320,50,2348,3,427,100003,61
7.05340378903548E+018,0,14102517,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,ecda266d,321f8b9d,1,0,20508,320,50,2351,3,163,100020,61
1.1637649327915E+019,0,14102210,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c4732de0,f26c4c0e,1,0,20346,300,250,2331,2,39,-1,23
7.48060272574069E+018,1,14103016,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0105bf8d,3bc980aa,1,0,22261,320,50,2545,0,431,100084,221
1.2934991092158E+019,0,14102819,1005,0,d8bb8687,98e6755b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,39e67c62,7abbbd5c,1,0,17239,320,50,1973,3,39,100148,23
5.74537195659729E+017,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,9b1fe278,1f0bc64f,1,2,23141,320,50,2664,0,35,-1,51
1.31444342135834E+019,0,14102612,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1ddcc07f,e63a90f7,1,0,19772,320,50,2227,0,935,100074,48
5.05685127629955E+018,0,14102605,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6d91c237,8a4875bd,1,0,15707,320,50,1722,0,35,100084,79
1.42577859266137E+019,0,14102516,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,686a94b2,0eb711ec,1,0,16208,320,50,1800,3,167,100081,23
1.41661676055541E+019,0,14102410,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,82810150,8a4875bd,1,0,15701,320,50,1722,0,35,100084,79
2.58976228654251E+018,0,14102720,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6fe78038,1f0bc64f,1,0,20108,320,50,2299,2,1327,-1,52
3.02677853393148E+018,0,14102623,1002,0,5a83611c,b9b91c42,50e219e0,ecad2386,7801e8d9,07d7df22,47c11a95,da5487a3,6f856677,0,0,6365,300,50,544,3,39,100077,23
1.25235606391121E+019,0,14102817,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,95f22362,8a4875bd,1,0,23100,320,50,2526,0,167,100077,221
1.71719030157834E+019,0,14102204,1005,0,85f751fd,c4e18dd6,50e219e0,0802b363,d9b5648e,0f2161f8,a99f214a,50e33c14,d056b4bf,1,0,21748,728,90,2504,3,41,100160,111
6.36094893179909E+018,0,14102703,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5d9547bc,e9b8d8d7,1,0,4687,320,50,423,2,39,100148,32
1.29002257836145E+019,0,14103021,1005,0,b87f11a1,0b204815,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1d7328ee,d787e91b,1,0,20632,320,50,2374,3,39,100119,23
1.15366927530531E+019,0,14102122,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f21560f8,c730b3c6,1,0,21762,320,50,2502,0,35,100083,221
1.80374635035814E+019,1,14102609,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0991670b,ae1b1e3b,1,0,19015,300,250,2162,2,39,-1,33
1.39572383924724E+019,0,14102406,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b79e1ece,6332421a,1,0,20108,320,50,2299,2,1319,-1,52
8.5649739467721E+018,0,14102212,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8546df25,9801dcd7,1,0,20366,320,50,2333,0,39,-1,157
3.07840199316322E+018,0,14102612,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,3f052767,2891f384,1,0,16688,320,50,1873,3,39,100060,23
8.71930065632978E+018,1,14103013,1002,0,87cb5f55,1230bd67,50e219e0,ecad2386,7801e8d9,07d7df22,11845a90,d3890065,b9cd09f8,0,0,22700,320,50,2624,0,35,100075,221
9.35929057582395E+018,0,14102106,1005,0,4bdfbbaf,2ec930cc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,53589260,1af7ceb7,1,0,21690,300,250,2496,3,167,100193,23
6.01928839350847E+018,1,14103016,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
1.66879700901272E+019,0,14102800,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,f4b4f245,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
9.04920575596753E+018,1,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,0b07301c,8e6fe467,d787e91b,1,2,23804,320,50,2726,3,803,-1,229
6.5362884182523E+018,0,14102505,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,65b246b4,9c7b6730,1,0,15706,320,50,1722,0,35,-1,79
1.54193884142153E+019,0,14102209,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5b4e7994,1f0bc64f,1,0,21769,320,50,2507,0,35,-1,157
1.53323554010286E+019,0,14102517,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,662ce537,d42e625d,1,0,20632,320,50,2374,3,39,-1,23
3.11730818471869E+018,1,14102713,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac77b71a,158e4944,1,0,20108,320,50,2299,2,1327,-1,52
1.59774627508362E+019,0,14102816,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,b1ae816d,981edffc,1,3,21191,320,50,2424,1,161,100190,71
1.35757314724324E+019,0,14102413,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,a190c84d,0bcabeaf,1,3,21191,320,50,2424,1,161,100192,71
4.04057494952135E+018,0,14102207,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,77b2961f,8a4875bd,1,0,20093,300,250,2295,2,35,-1,23
3.17561306231846E+018,0,14102122,1005,0,1b171d6d,272c5d9d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e6159c4a,4ea23a13,1,0,15908,320,50,1752,3,297,100081,82
6.9486721089148E+018,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,1d64ced5,2347f47a,8ded1f7a,4ec388c4,2d022bc5,4ea23a13,1,3,15703,320,50,1722,0,35,-1,79
1.02050569247965E+018,0,14102814,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2232b630,76dc4769,1,0,16208,320,50,1800,3,167,100081,23
1.46441323983246E+018,0,14102815,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,796846b0,61761ee1,1,0,17037,320,50,1934,2,39,-1,16
1.7842225181428E+019,1,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,d37d8ee1,aad45b01,1,0,19743,320,50,2264,3,427,100000,61
1.63827096520657E+019,0,14102610,1010,1,85f751fd,c4e18dd6,50e219e0,b8875973,7801e8d9,0f2161f8,1ecdd22f,a5f78551,2b127119,5,2,20288,728,90,2325,3,801,-1,42
8.04140864383604E+018,0,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,2e2c8786,5096d134,1,0,22118,320,50,2547,2,35,-1,13
1.52756621864756E+019,0,14102512,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,602cc2b3,8a4875bd,1,0,15702,320,50,1722,0,35,100084,79
8.23456464136106E+018,1,14102212,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a1f28840,5db079b5,1,2,19016,300,250,2162,2,39,100172,33
6.95483705403942E+018,0,14102611,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,91a07c40,1f0bc64f,1,0,15705,320,50,1722,0,35,-1,79
1.58309592891109E+019,0,14102409,1002,0,56c2fd20,d65b1643,50e219e0,ecad2386,7801e8d9,07d7df22,14c2ac0e,3dd2a34e,766b28b3,0,0,6563,320,50,572,2,39,-1,32
7.37448784484452E+018,1,14103009,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,63f7d4d9,36b8f4c5,1,0,20008,320,50,2283,0,163,100076,95
2.23585267793598E+018,0,14102522,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,74d0fa0b,be6db1d7,1,0,4687,320,50,423,2,39,100148,32
1.30897352932569E+019,0,14102205,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e34b6134,ef726eae,1,0,21790,320,50,2513,3,35,100188,68
6.1665009969544E+018,0,14103018,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,57dbbab5,0dedddc5,1,2,23160,320,50,2667,0,47,-1,221
1.56706872492802E+019,0,14102317,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c1e13d91,76dc4769,1,0,16208,320,50,1800,3,167,100077,23
1.84288946883375E+019,1,14102908,1005,0,85f751fd,c4e18dd6,50e219e0,ae99e2d3,2347f47a,0f2161f8,a99f214a,135d62ba,a53d68c3,1,0,23721,300,250,2716,3,35,-1,23
1.7574019238664E+019,0,14102912,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c00da68c,c5cc73c1,1,0,22815,320,50,2647,2,35,100148,23
2.22648042525562E+018,1,14102716,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6f96d8df,ca136f4e,1,0,19772,320,50,2227,0,935,-1,48
8.72165142673046E+018,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,260d3515,b9528b13,cef3e649,a99f214a,4f33e150,575d0d2a,1,0,23394,320,50,2681,1,419,-1,212
1.37373873229755E+019,0,14102307,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,4a225e83,542422a7,1,0,21191,320,50,2424,1,161,100191,71
1.82473968893492E+019,0,14102716,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2e889fe8,1ccc7835,1,0,4687,320,50,423,2,39,100148,32
3.90923166789389E+018,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,5593b0d9,2b61f4fd,1,0,23804,320,50,2726,3,803,-1,229
1.49783027941358E+019,0,14102208,1005,0,85f751fd,c4e18dd6,50e219e0,a207ad43,2347f47a,0f2161f8,a99f214a,22b0de91,76f67383,1,0,19776,320,50,2229,0,687,100031,48
1.3000619109456E+019,0,14102117,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2edf5a48,6e1e2240,1,0,16208,320,50,1800,3,167,-1,23
1.59601390747369E+019,0,14102406,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,79e76502,d787e91b,1,0,17875,320,50,2036,3,47,-1,156
1.65815097651321E+019,0,14102413,1002,0,85f751fd,c4e18dd6,50e219e0,9f41cdad,7801e8d9,07d7df22,c903710a,ac67e7c0,862233dd,0,0,15708,320,50,1722,0,35,-1,79
1.75291358231241E+019,0,14102105,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,67983ee8,88fe1d5d,1,0,6563,320,50,572,2,39,-1,32
1.11438847186871E+019,0,14102609,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,5501ad95,e1eae715,1,0,21191,320,50,2424,1,161,100189,71
1.83236161867739E+019,0,14102123,1005,1,85f751fd,c4e18dd6,50e219e0,216d9feb,33da2e74,0f2161f8,a99f214a,a454108e,f60c2fd3,1,0,21611,320,50,2480,3,297,100111,61
3.86400716157118E+018,0,14102409,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,79b21272,5096d134,1,0,16615,320,50,1863,3,39,-1,23
1.29323484425115E+019,0,14103008,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7def454f,8b1aa260,1,0,23139,320,50,2664,0,35,100084,51
3.34308010010874E+018,0,14102614,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b889a430,be6db1d7,1,0,19015,300,250,2162,2,39,-1,33
6.80131495984606E+018,0,14102606,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,240183fb,711ee120,1,0,15704,320,50,1722,0,35,100083,79
1.98605272843281E+018,0,14102110,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bdf3e26b,8a4875bd,1,0,21762,320,50,2502,0,35,-1,221
9.62460264810148E+018,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,5f1f662c,167fcbeb,1,2,21769,320,50,2507,0,35,100194,157
1.50287294956212E+019,0,14102308,1005,1,3281baa7,61eac15d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,78879462,5db079b5,1,2,20005,320,50,2283,0,163,100076,95
1.01609191640041E+019,1,14102310,1005,0,85f751fd,c4e18dd6,50e219e0,088b6a7b,2347f47a,0f2161f8,a99f214a,ecc6c59b,684581ce,1,0,21691,320,50,2495,2,167,-1,23
1.77076038849117E+019,1,14102411,1002,0,d1a51189,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,0cedba8c,fd610300,0e88538f,0,0,17566,320,50,479,3,39,100081,23
2.83740077027754E+018,0,14102718,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f785eb91,88fe1d5d,1,0,19771,320,50,2227,0,935,100081,48
8.71820157825191E+018,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,1d3571d5,2395430,1,0,18648,320,50,1092,3,811,100156,61
1.42298944571228E+019,0,14102320,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f604db76,d787e91b,1,0,21248,320,50,2440,3,35,-1,61
7.75199118891608E+018,0,14102310,1005,0,6e4efb2c,5449fde7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5e9aca1f,a76c4b0a,1,0,16920,320,50,1899,0,431,-1,117
1.44121676947415E+019,0,14102112,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,18f246b4,1ccc7835,1,0,19950,320,50,1800,3,167,-1,23
7.69831767225608E+017,0,14102916,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,203d0a1a,1538d6e1,1,2,16688,320,50,1873,3,39,100061,23
9.52191680539446E+018,0,14102813,1002,0,85f751fd,c4e18dd6,50e219e0,255a58c8,7801e8d9,07d7df22,1900636a,4475f76f,aaf8565a,0,0,23454,320,50,2688,1,33,-1,212
1.18928864581757E+019,0,14102601,1012,0,d266097b,db11867b,c0dd3be3,ecad2386,7801e8d9,07d7df22,a99f214a,9b4b7d87,0dc22ebc,1,0,19771,320,50,2227,0,679,100077,48
1.66919425954011E+019,0,14102321,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,f88ef630,406c5442,1ccc7835,1,0,1037,320,50,178,3,1327,100148,15
8.24472542731958E+018,0,14103000,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,22a2072d,0c3a346a,1,2,23726,320,50,2717,2,47,-1,23
3.52523515052458E+018,0,14102208,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f5b96c91,ef337993,1,0,21770,320,50,2507,0,35,100194,157
5.98893724042548E+018,0,14102903,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,d3d4d8d0,1f0bc64f,1,0,23221,320,50,2676,0,35,-1,221
3.29859606214797E+018,0,14102915,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,ac748ee4,e1eae715,1,3,21191,320,50,2424,1,175,100189,71
